item_id,order_id,product_id,product_name,category,supplier,qty,unit_price,discount_pct,discounted_price,line_total,cost_price,weight_kg,order_date,order_status
ITM0003031,ORD0001772,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2024-11-07,Returned
ITM0003032,ORD0001773,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.17,8.29,8.29,2.8,0.15,2023-08-24,Completed
ITM0003033,ORD0001773,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.17,24.89,24.89,10.0,0.6,2023-08-24,Completed
ITM0003034,ORD0001774,P003,Smart Watch Fitness,Wearables,NovaTech Supply,2,139.99,0.0,139.99,279.98,55.0,0.08,2023-09-07,Completed
ITM0003035,ORD0001775,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.06,37.59,37.59,12.0,0.8,2023-09-21,Completed
ITM0003036,ORD0001775,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,2,34.99,0.06,32.89,65.78,9.5,0.3,2023-09-21,Completed
ITM0003037,ORD0001776,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2024-01-03,Completed
ITM0003038,ORD0001777,P012,Gaming Mouse RGB,Peripherals,EliteComponents,3,44.99,0.16,37.79,113.37,17.0,0.18,2024-02-25,Completed
ITM0003039,ORD0001778,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2024-03-13,Completed
ITM0003040,ORD0001779,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2024-12-08,Completed
ITM0003041,ORD0001779,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2024-12-08,Completed
ITM0003042,ORD0001779,P028,Gaming Chair Ergonomic,Furniture,ValueSource Co,1,349.99,0.0,349.99,349.99,155.0,18.0,2024-12-08,Completed
ITM0003043,ORD0001780,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,2,34.99,0.09,31.84,63.68,9.5,0.3,2023-01-21,Completed
ITM0003044,ORD0001780,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.09,54.59,54.59,18.0,0.4,2023-01-21,Completed
ITM0003045,ORD0001781,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.11,53.39,53.39,18.0,0.4,2023-02-06,Returned
ITM0003046,ORD0001781,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.11,44.49,44.49,14.0,0.15,2023-02-06,Returned
ITM0003047,ORD0001781,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.11,124.59,124.59,55.0,0.08,2023-02-06,Returned
ITM0003048,ORD0001781,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.11,48.94,48.94,20.0,0.3,2023-02-06,Returned
ITM0003049,ORD0001782,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2023-07-06,Completed
ITM0003050,ORD0001782,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,3,59.99,0.0,59.99,179.97,18.0,0.4,2023-07-06,Completed
ITM0003051,ORD0001783,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,1,19.99,0.0,19.99,19.99,6.0,0.25,2023-10-01,Returned
ITM0003052,ORD0001783,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2023-10-01,Returned
ITM0003053,ORD0001783,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2023-10-01,Returned
ITM0003054,ORD0001784,P019,Ring Light 10in,Lighting,BrightGadgets,1,54.99,0.0,54.99,54.99,19.0,1.2,2023-10-15,Completed
ITM0003055,ORD0001785,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2023-11-10,Completed
ITM0003056,ORD0001785,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2023-11-10,Completed
ITM0003057,ORD0001786,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2023-12-13,Completed
ITM0003058,ORD0001786,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.0,319.99,319.99,138.0,6.5,2023-12-13,Completed
ITM0003059,ORD0001786,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.0,29.99,29.99,10.0,0.6,2023-12-13,Completed
ITM0003060,ORD0001787,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2024-04-20,Completed
ITM0003061,ORD0001787,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-04-20,Completed
ITM0003062,ORD0001787,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-04-20,Completed
ITM0003063,ORD0001787,P029,Thermal Paste Premium,PC Parts,EliteComponents,1,9.99,0.0,9.99,9.99,3.0,0.05,2024-04-20,Completed
ITM0003064,ORD0001788,P023,Cable Management Kit,Accessories,ValueSource Co,1,12.99,0.0,12.99,12.99,3.8,0.3,2024-05-15,Completed
ITM0003065,ORD0001789,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.06,32.89,32.89,9.5,0.3,2024-09-06,Pending
ITM0003066,ORD0001789,P021,VR Headset Standalone,Gaming,BrightGadgets,1,299.99,0.06,281.99,281.99,140.0,0.65,2024-09-06,Pending
ITM0003067,ORD0001790,P019,Ring Light 10in,Lighting,BrightGadgets,1,54.99,0.0,54.99,54.99,19.0,1.2,2023-12-15,Completed
ITM0003068,ORD0001790,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.0,5.99,5.99,1.0,0.08,2023-12-15,Completed
ITM0003069,ORD0001790,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2023-12-15,Completed
ITM0003070,ORD0001791,P003,Smart Watch Fitness,Wearables,NovaTech Supply,2,139.99,0.0,139.99,279.98,55.0,0.08,2022-09-01,Completed
ITM0003071,ORD0001792,P028,Gaming Chair Ergonomic,Furniture,ValueSource Co,1,349.99,0.23,269.49,269.49,155.0,18.0,2022-09-29,Completed
ITM0003072,ORD0001792,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.23,107.79,107.79,55.0,0.08,2022-09-29,Completed
ITM0003073,ORD0001793,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2022-10-17,Completed
ITM0003074,ORD0001793,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2022-10-17,Completed
ITM0003075,ORD0001794,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.22,27.29,27.29,9.5,0.3,2022-10-31,Completed
ITM0003076,ORD0001794,P013,Portable SSD 1TB,Storage,EliteComponents,2,89.99,0.22,70.19,140.38,40.0,0.1,2022-10-31,Completed
ITM0003077,ORD0001794,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,2,11.71,0.22,9.13,18.26,15.0,0.45,2022-10-31,Completed
ITM0003078,ORD0001794,P028,Gaming Chair Ergonomic,Furniture,ValueSource Co,3,349.99,0.22,272.99,818.97,155.0,18.0,2022-10-31,Completed
ITM0003079,ORD0001795,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2023-02-20,Completed
ITM0003080,ORD0001796,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2023-03-06,Completed
ITM0003081,ORD0001797,P014,Docking Station USB-C,Accessories,EliteComponents,2,109.99,0.0,109.99,219.98,45.0,0.55,2023-03-20,Completed
ITM0003082,ORD0001798,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2023-05-06,Completed
ITM0003083,ORD0001799,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,2,59.99,0.0,59.99,119.98,18.0,0.4,2023-07-04,Completed
ITM0003084,ORD0001800,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2023-07-18,Completed
ITM0003085,ORD0001800,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2023-07-18,Completed
ITM0003086,ORD0001800,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.0,29.99,29.99,10.0,0.6,2023-07-18,Completed
ITM0003087,ORD0001801,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.27,36.49,36.49,14.0,0.15,2023-08-30,Completed
ITM0003088,ORD0001801,P020,Laptop Cooling Pad,Accessories,BrightGadgets,1,32.99,0.27,24.08,24.08,11.0,0.7,2023-08-30,Completed
ITM0003089,ORD0001801,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.27,80.29,80.29,45.0,0.55,2023-08-30,Completed
ITM0003090,ORD0001802,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.09,127.39,127.39,55.0,0.08,2023-09-13,Completed
ITM0003091,ORD0001802,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,2,34.99,0.09,31.84,63.68,11.0,0.25,2023-09-13,Completed
ITM0003092,ORD0001803,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.25,44.99,44.99,18.0,0.4,2023-09-27,Returned
ITM0003093,ORD0001803,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.25,82.49,82.49,45.0,0.55,2023-09-27,Returned
ITM0003094,ORD0001803,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.25,26.24,26.24,9.5,0.3,2023-09-27,Returned
ITM0003095,ORD0001803,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.25,67.49,67.49,35.0,0.3,2023-09-27,Returned
ITM0003096,ORD0001804,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2023-10-11,Completed
ITM0003097,ORD0001805,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2023-12-18,Cancelled
ITM0003098,ORD0001806,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-01-01,Completed
ITM0003099,ORD0001806,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2024-01-01,Completed
ITM0003100,ORD0001806,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-01-01,Completed
ITM0003101,ORD0001806,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2024-01-01,Completed
ITM0003102,ORD0001807,P014,Docking Station USB-C,Accessories,EliteComponents,3,109.99,0.0,109.99,329.97,45.0,0.55,2024-04-23,Completed
ITM0003103,ORD0001807,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2024-04-23,Completed
ITM0003104,ORD0001807,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2024-04-23,Completed
ITM0003105,ORD0001808,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.0,29.99,29.99,10.0,0.6,2024-06-14,Completed
ITM0003106,ORD0001809,P003,Smart Watch Fitness,Wearables,NovaTech Supply,2,139.99,0.0,139.99,279.98,55.0,0.08,2024-07-12,Completed
ITM0003107,ORD0001810,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2024-09-07,Completed
ITM0003108,ORD0001811,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,2,11.71,0.0,11.71,23.42,15.0,0.45,2024-09-21,Returned
ITM0003109,ORD0001811,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2024-09-21,Returned
ITM0003110,ORD0001811,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,2,59.99,0.0,59.99,119.98,18.0,0.4,2024-09-21,Returned
ITM0003111,ORD0001812,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.2,111.99,111.99,55.0,0.08,2024-01-31,Cancelled
ITM0003112,ORD0001813,P019,Ring Light 10in,Lighting,BrightGadgets,1,54.99,0.0,54.99,54.99,19.0,1.2,2024-12-20,Completed
ITM0003113,ORD0001814,P019,Ring Light 10in,Lighting,BrightGadgets,1,54.99,0.21,43.44,43.44,19.0,1.2,2023-01-29,Completed
ITM0003114,ORD0001815,P012,Gaming Mouse RGB,Peripherals,EliteComponents,2,44.99,0.11,40.04,80.08,17.0,0.18,2023-10-11,Completed
ITM0003115,ORD0001816,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.15,38.24,38.24,17.0,0.18,2022-07-29,Completed
ITM0003116,ORD0001817,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,2,34.99,0.0,34.99,69.98,9.5,0.3,2023-11-11,Completed
ITM0003117,ORD0001818,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.16,6.71,6.71,1.5,0.1,2023-11-25,Completed
ITM0003118,ORD0001818,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.16,75.59,75.59,35.0,0.3,2023-11-25,Completed
ITM0003119,ORD0001819,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.0,34.99,34.99,11.0,0.25,2023-12-23,Completed
ITM0003120,ORD0001819,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2023-12-23,Completed
ITM0003121,ORD0001820,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-03-15,Completed
ITM0003122,ORD0001821,P030,Webcam 4K Pro,Peripherals,TechCore Ltd,1,149.99,0.19,121.49,121.49,58.0,0.35,2024-06-29,Completed
ITM0003123,ORD0001822,P030,Webcam 4K Pro,Peripherals,TechCore Ltd,1,149.99,0.0,149.99,149.99,58.0,0.35,2024-10-08,Completed
ITM0003124,ORD0001822,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2024-10-08,Completed
ITM0003125,ORD0001822,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,3,49.99,0.0,49.99,149.97,14.0,0.15,2024-10-08,Completed
ITM0003126,ORD0001822,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2024-10-08,Completed
ITM0003127,ORD0001823,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.21,39.49,39.49,14.0,0.15,2024-12-25,Completed
ITM0003128,ORD0001823,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.21,6.31,6.31,1.5,0.1,2024-12-25,Completed
ITM0003129,ORD0001823,P003,Smart Watch Fitness,Wearables,NovaTech Supply,2,139.99,0.21,110.59,221.18,55.0,0.08,2024-12-25,Completed
ITM0003130,ORD0001824,P030,Webcam 4K Pro,Peripherals,TechCore Ltd,1,149.99,0.08,137.99,137.99,58.0,0.35,2024-12-17,Completed
ITM0003131,ORD0001824,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.08,82.79,82.79,40.0,0.1,2024-12-17,Completed
ITM0003132,ORD0001824,P012,Gaming Mouse RGB,Peripherals,EliteComponents,3,44.99,0.08,41.39,124.17,17.0,0.18,2024-12-17,Completed
ITM0003133,ORD0001825,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.28,100.79,100.79,55.0,0.08,2023-11-28,Completed
ITM0003134,ORD0001825,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.28,39.59,39.59,20.0,0.3,2023-11-28,Completed
ITM0003135,ORD0001825,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.28,64.79,64.79,35.0,0.3,2023-11-28,Completed
ITM0003136,ORD0001826,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2022-11-20,Completed
ITM0003137,ORD0001826,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,2,54.99,0.0,54.99,109.98,20.0,0.3,2022-11-20,Completed
ITM0003138,ORD0001827,P019,Ring Light 10in,Lighting,BrightGadgets,2,54.99,0.27,40.14,80.28,19.0,1.2,2023-03-30,Completed
ITM0003139,ORD0001828,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,1,19.99,0.0,19.99,19.99,6.0,0.25,2024-02-22,Returned
ITM0003140,ORD0001828,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2024-02-22,Returned
ITM0003141,ORD0001829,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2024-10-06,Completed
ITM0003142,ORD0001830,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.0,34.99,34.99,11.0,0.25,2023-09-14,Returned
ITM0003143,ORD0001831,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2023-10-22,Completed
ITM0003144,ORD0001832,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2024-04-19,Completed
ITM0003145,ORD0001833,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2024-08-03,Completed
ITM0003146,ORD0001834,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,2,49.99,0.21,39.49,78.98,14.0,0.15,2024-08-28,Pending
ITM0003147,ORD0001835,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.0,34.99,34.99,11.0,0.25,2022-07-11,Completed
ITM0003148,ORD0001836,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2024-12-05,Completed
ITM0003149,ORD0001836,P019,Ring Light 10in,Lighting,BrightGadgets,1,54.99,0.0,54.99,54.99,19.0,1.2,2024-12-05,Completed
ITM0003150,ORD0001837,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2024-12-23,Completed
ITM0003151,ORD0001838,P020,Laptop Cooling Pad,Accessories,BrightGadgets,2,32.99,0.24,25.07,50.14,11.0,0.7,2023-09-25,Completed
ITM0003152,ORD0001838,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,3,39.99,0.24,30.39,91.17,12.0,0.8,2023-09-25,Completed
ITM0003153,ORD0001838,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.24,26.59,26.59,9.5,0.3,2023-09-25,Completed
ITM0003154,ORD0001838,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.24,37.99,37.99,14.0,0.15,2023-09-25,Completed
ITM0003155,ORD0001839,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.25,8.78,8.78,15.0,0.45,2023-04-24,Completed
ITM0003156,ORD0001840,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.28,43.19,43.19,18.0,0.4,2023-05-25,Completed
ITM0003157,ORD0001841,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.07,83.69,83.69,35.0,0.3,2023-11-14,Completed
ITM0003158,ORD0001841,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.07,5.57,5.57,1.0,0.08,2023-11-14,Completed
ITM0003159,ORD0001842,P021,VR Headset Standalone,Gaming,BrightGadgets,1,299.99,0.17,248.99,248.99,140.0,0.65,2024-07-30,Pending
ITM0003160,ORD0001843,P010,Noise Cancel Headphones,Audio,TechCore Ltd,2,38.98,0.15,33.13,66.26,48.0,0.28,2022-12-31,Returned
ITM0003161,ORD0001843,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,2,11.71,0.15,9.95,19.9,15.0,0.45,2022-12-31,Returned
ITM0003162,ORD0001844,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,2,19.99,0.0,19.99,39.98,6.0,0.25,2022-09-08,Completed
ITM0003163,ORD0001845,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2023-01-01,Completed
ITM0003164,ORD0001845,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2023-01-01,Completed
ITM0003165,ORD0001845,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2023-01-01,Completed
ITM0003166,ORD0001846,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-04-14,Completed
ITM0003167,ORD0001846,P013,Portable SSD 1TB,Storage,EliteComponents,2,89.99,0.0,89.99,179.98,40.0,0.1,2024-04-14,Completed
ITM0003168,ORD0001846,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2024-04-14,Completed
ITM0003169,ORD0001846,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2024-04-14,Completed
ITM0003170,ORD0001847,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,2,59.99,0.0,59.99,119.98,18.0,0.4,2024-06-17,Completed
ITM0003171,ORD0001848,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2024-07-19,Completed
ITM0003172,ORD0001848,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.0,34.99,34.99,11.0,0.25,2024-07-19,Completed
ITM0003173,ORD0001849,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2024-08-02,Returned
ITM0003174,ORD0001849,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2024-08-02,Returned
ITM0003175,ORD0001850,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2024-08-16,Completed
ITM0003176,ORD0001851,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.12,43.99,43.99,14.0,0.15,2022-07-03,Completed
ITM0003177,ORD0001851,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.12,34.3,34.3,48.0,0.28,2022-07-03,Completed
ITM0003178,ORD0001851,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.12,7.03,7.03,1.5,0.1,2022-07-03,Completed
ITM0003179,ORD0001852,P025,Screen Cleaning Kit,Accessories,ValueSource Co,2,7.99,0.0,7.99,15.98,1.5,0.1,2023-09-11,Completed
ITM0003180,ORD0001853,P030,Webcam 4K Pro,Peripherals,TechCore Ltd,1,149.99,0.0,149.99,149.99,58.0,0.35,2022-12-09,Completed
ITM0003181,ORD0001854,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.12,35.19,35.19,12.0,0.8,2023-01-24,Returned
ITM0003182,ORD0001854,P003,Smart Watch Fitness,Wearables,NovaTech Supply,2,139.99,0.12,123.19,246.38,55.0,0.08,2023-01-24,Returned
ITM0003183,ORD0001854,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.12,281.59,281.59,138.0,6.5,2023-01-24,Returned
ITM0003185,ORD0001856,P019,Ring Light 10in,Lighting,BrightGadgets,1,54.99,0.0,54.99,54.99,19.0,1.2,2023-04-08,Completed
ITM0003186,ORD0001856,P018,Action Camera 4K,Cameras,BrightGadgets,2,169.99,0.0,169.99,339.98,72.0,0.35,2023-04-08,Completed
ITM0003187,ORD0001856,P023,Cable Management Kit,Accessories,ValueSource Co,2,12.99,0.0,12.99,25.98,3.8,0.3,2023-04-08,Completed
ITM0003188,ORD0001857,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2023-07-18,Completed
ITM0003189,ORD0001857,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2023-07-18,Completed
ITM0003190,ORD0001857,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2023-07-18,Completed
ITM0003191,ORD0001858,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.0,5.99,5.99,1.0,0.08,2023-08-20,Completed
ITM0003192,ORD0001858,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.0,29.99,29.99,10.0,0.6,2023-08-20,Completed
ITM0003193,ORD0001858,P012,Gaming Mouse RGB,Peripherals,EliteComponents,3,44.99,0.0,44.99,134.97,17.0,0.18,2023-08-20,Completed
ITM0003194,ORD0001858,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2023-08-20,Completed
ITM0003195,ORD0001859,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2023-10-10,Completed
ITM0003196,ORD0001860,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,2,34.99,0.0,34.99,69.98,11.0,0.25,2024-01-11,Completed
ITM0003197,ORD0001861,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.2,27.99,27.99,11.0,0.25,2023-11-28,Completed
ITM0003198,ORD0001861,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.2,9.37,9.37,15.0,0.45,2023-11-28,Completed
ITM0003199,ORD0001862,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.17,49.79,49.79,18.0,0.4,2022-08-29,Completed
ITM0003200,ORD0001862,P009,Desk Pad XL,Accessories,TechCore Ltd,2,29.99,0.17,24.89,49.78,10.0,0.6,2022-08-29,Completed
ITM0003201,ORD0001863,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2023-02-03,Completed
ITM0003202,ORD0001864,P010,Noise Cancel Headphones,Audio,TechCore Ltd,2,38.98,0.0,38.98,77.96,48.0,0.28,2023-03-01,Pending
ITM0003203,ORD0001865,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.2,71.99,71.99,35.0,0.3,2024-07-26,Completed
ITM0003204,ORD0001866,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2024-11-19,Completed
ITM0003205,ORD0001867,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.11,31.14,31.14,9.5,0.3,2023-04-07,Completed
ITM0003206,ORD0001867,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.11,10.42,10.42,15.0,0.45,2023-04-07,Completed
