product_id,date,stock_level,units_sold,stockout_flag
P004,2023-03-06,290,4,0
P004,2023-03-07,286,4,0
P004,2023-03-08,280,6,0
P004,2023-03-09,274,6,0
P004,2023-03-10,268,6,0
P004,2023-03-11,260,8,0
P004,2023-03-12,252,8,0
P004,2023-03-13,247,5,0
P004,2023-03-14,244,3,0
P004,2023-03-15,241,3,0
P004,2023-03-16,235,6,0
P004,2023-03-17,230,5,0
P004,2023-03-18,223,7,0
P004,2023-03-19,213,10,0
P004,2023-03-20,208,5,0
P004,2023-03-21,204,4,0
P004,2023-03-22,201,3,0
P004,2023-03-23,196,5,0
P004,2023-03-24,192,4,0
P004,2023-03-25,188,4,0
P004,2023-03-26,182,6,0
P004,2023-03-27,178,4,0
P004,2023-03-28,174,4,0
P004,2023-03-29,170,4,0
P004,2023-03-30,166,4,0
P004,2023-03-31,163,3,0
P004,2023-04-01,337,6,0
P004,2023-04-02,330,7,0
P004,2023-04-03,323,7,0
P004,2023-04-04,318,5,0
P004,2023-04-05,315,3,0
P004,2023-04-06,312,3,0
P004,2023-04-07,309,3,0
P004,2023-04-08,299,10,0
P004,2023-04-09,290,9,0
P004,2023-04-10,283,7,0
P004,2023-04-11,280,3,0
P004,2023-04-12,274,6,0
P004,2023-04-13,267,7,0
P004,2023-04-14,261,6,0
P004,2023-04-15,250,11,0
P004,2023-04-16,241,9,0
P004,2023-04-17,235,6,0
P004,2023-04-18,228,7,0
P004,2023-04-19,221,7,0
P004,2023-04-20,216,5,0
P004,2023-04-21,210,6,0
P004,2023-04-22,199,11,0
P004,2023-04-23,192,7,0
P004,2023-04-24,188,4,0
P004,2023-04-25,184,4,0
P004,2023-04-26,180,4,0
P004,2023-04-27,176,4,0
P004,2023-04-28,172,4,0
P004,2023-04-29,165,7,0
P004,2023-04-30,155,10,0
P004,2023-05-01,332,3,0
P004,2023-05-02,328,4,0
P004,2023-05-03,321,7,0
P004,2023-05-04,315,6,0
P004,2023-05-05,311,4,0
P004,2023-05-06,303,8,0
P004,2023-05-07,296,7,0
P004,2023-05-08,293,3,0
P004,2023-05-09,287,6,0
P004,2023-05-10,280,7,0
P004,2023-05-11,273,7,0
P004,2023-05-12,269,4,0
P004,2023-05-13,263,6,0
P004,2023-05-14,254,9,0
P004,2023-05-15,250,4,0
P004,2023-05-16,243,7,0
P004,2023-05-17,236,7,0
P004,2023-05-18,231,5,0
P004,2023-05-19,226,5,0
P004,2023-05-20,221,5,0
P004,2023-05-21,213,8,0
P004,2023-05-22,208,5,0
P004,2023-05-23,204,4,0
P004,2023-05-24,197,7,0
P004,2023-05-25,191,6,0
P004,2023-05-26,187,4,0
P004,2023-05-27,180,7,0
P004,2023-05-28,175,5,0
P004,2023-05-29,168,7,0
P004,2023-05-30,162,6,0
P004,2023-05-31,159,3,0
P004,2023-06-01,334,5,0
P004,2023-06-02,330,4,0
P004,2023-06-03,325,5,0
P004,2023-06-04,317,8,0
P004,2023-06-05,310,7,0
P004,2023-06-06,304,6,0
P004,2023-06-07,297,7,0
P004,2023-06-08,292,5,0
P004,2023-06-09,288,4,0
P004,2023-06-10,276,12,0
P004,2023-06-11,266,10,0
P004,2023-06-12,262,4,0
P004,2023-06-13,256,6,0
P004,2023-06-14,253,3,0
P004,2023-06-15,247,6,0
P004,2023-06-16,243,4,0
P004,2023-06-17,232,11,0
P004,2023-06-18,222,10,0
P004,2023-06-19,217,5,0
P004,2023-06-20,214,3,0
P004,2023-06-21,208,6,0
P004,2023-06-22,202,6,0
P004,2023-06-23,195,7,0
P004,2023-06-24,188,7,0
P004,2023-06-25,182,6,0
P004,2023-06-26,175,7,0
P004,2023-06-27,167,8,0
P004,2023-06-28,162,5,0
P004,2023-06-29,157,5,0
P004,2023-06-30,151,6,0
P004,2023-07-01,323,8,0
P004,2023-07-02,316,7,0
P004,2023-07-03,310,6,0
P004,2023-07-04,304,6,0
P004,2023-07-05,298,6,0
P004,2023-07-06,293,5,0
P004,2023-07-07,286,7,0
P004,2023-07-08,279,7,0
P004,2023-07-09,266,13,0
P004,2023-07-10,258,8,0
P004,2023-07-11,253,5,0
P004,2023-07-12,245,8,0
P004,2023-07-13,237,8,0
P004,2023-07-14,232,5,0
P004,2023-07-15,225,7,0
P004,2023-07-16,217,8,0
P004,2023-07-17,210,7,0
P004,2023-07-18,206,4,0
P004,2023-07-19,198,8,0
P004,2023-07-20,194,4,0
P004,2023-07-21,189,5,0
P004,2023-07-22,180,9,0
P004,2023-07-23,173,7,0
P004,2023-07-24,169,4,0
P004,2023-07-25,163,6,0
P004,2023-07-26,157,6,0
P004,2023-07-27,149,8,0
P004,2023-07-28,143,6,0
P004,2023-07-29,134,9,0
P004,2023-07-30,127,7,0
P004,2023-07-31,120,7,0
P004,2023-08-01,295,5,0
P004,2023-08-02,287,8,0
P004,2023-08-03,283,4,0
P004,2023-08-04,279,4,0
P004,2023-08-05,272,7,0
P004,2023-08-06,260,12,0
P004,2023-08-07,254,6,0
P004,2023-08-08,248,6,0
P004,2023-08-09,242,6,0
P004,2023-08-10,237,5,0
P004,2023-08-11,233,4,0
P004,2023-08-12,226,7,0
P004,2023-08-13,217,9,0
P004,2023-08-14,211,6,0
P004,2023-08-15,206,5,0
P004,2023-08-16,198,8,0
P004,2023-08-17,194,4,0
P004,2023-08-18,187,7,0
P004,2023-08-19,182,5,0
P004,2023-08-20,174,8,0
P004,2023-08-21,170,4,0
P004,2023-08-22,164,6,0
P004,2023-08-23,161,3,0
P004,2023-08-24,156,5,0
P004,2023-08-25,151,5,0
P004,2023-08-26,143,8,0
P004,2023-08-27,136,7,0
P004,2023-08-28,132,4,0
P004,2023-08-29,127,5,0
P004,2023-08-30,122,5,0
P004,2023-08-31,116,6,0
P004,2023-09-01,292,4,0
P004,2023-09-02,281,11,0
P004,2023-09-03,273,8,0
P004,2023-09-04,268,5,0
P004,2023-09-05,260,8,0
P004,2023-09-06,252,8,0
P004,2023-09-07,247,5,0
P004,2023-09-08,239,8,0
P004,2023-09-09,230,9,0
P004,2023-09-10,217,13,0
P004,2023-09-11,209,8,0
P004,2023-09-12,204,5,0
P004,2023-09-13,199,5,0
P004,2023-09-14,194,5,0
P004,2023-09-15,188,6,0
P004,2023-09-16,178,10,0
P004,2023-09-17,170,8,0
P004,2023-09-18,166,4,0
P004,2023-09-19,158,8,0
P004,2023-09-20,150,8,0
P004,2023-09-21,146,4,0
P004,2023-09-22,137,9,0
P004,2023-09-23,123,14,0
P004,2023-09-24,110,13,0
P004,2023-09-25,105,5,0
P004,2023-09-26,99,6,0
P004,2023-09-27,91,8,0
P004,2023-09-28,86,5,0
P004,2023-09-29,82,4,0
P004,2023-09-30,72,10,0
P004,2023-10-01,162,9,0
P004,2023-10-02,154,8,0
P004,2023-10-03,150,4,0
P004,2023-10-04,143,7,0
P004,2023-10-05,135,8,0
P004,2023-10-06,126,9,0
P004,2023-10-07,116,10,0
P004,2023-10-08,102,14,0
P004,2023-10-09,94,8,0
P004,2023-10-10,87,7,0
P004,2023-10-11,81,6,0
P004,2023-10-12,76,5,0
P004,2023-10-13,68,8,0
P004,2023-10-14,57,11,0
P004,2023-10-15,50,7,0
P004,2023-10-16,45,5,0
P004,2023-10-17,40,5,0
P004,2023-10-18,33,7,0
P004,2023-10-19,28,5,0
P004,2023-10-20,21,7,0
P004,2023-10-21,10,11,0
P004,2023-10-22,2,8,0
P004,2023-10-23,0,2,1
P004,2023-10-24,0,0,1
P004,2023-10-25,0,0,1
P004,2023-10-26,0,0,1
P004,2023-10-27,0,0,1
P004,2023-10-28,0,0,1
P004,2023-10-29,0,0,1
P004,2023-10-30,0,0,1
P004,2023-10-31,0,0,1
P004,2023-11-01,92,7,0
P004,2023-11-02,82,10,0
P004,2023-11-03,71,11,0
P004,2023-11-04,59,12,0
P004,2023-11-05,40,19,0
P004,2023-11-06,26,14,0
P004,2023-11-07,18,8,0
P004,2023-11-08,9,9,0
P004,2023-11-09,0,9,1
P004,2023-11-10,0,0,1
P004,2023-11-11,0,0,1
P004,2023-11-12,0,0,1
P004,2023-11-13,0,0,1
P004,2023-11-14,0,0,1
P004,2023-11-15,0,0,1
P004,2023-11-16,0,0,1
P004,2023-11-17,0,0,1
P004,2023-11-18,0,0,1
P004,2023-11-19,0,0,1
P004,2023-11-20,0,0,1
P004,2023-11-21,0,0,1
P004,2023-11-22,0,0,1
P004,2023-11-23,0,0,1
P004,2023-11-24,0,0,1
P004,2023-11-25,0,0,1
P004,2023-11-26,0,0,1
P004,2023-11-27,0,0,1
P004,2023-11-28,0,0,1
P004,2023-11-29,0,0,1
P004,2023-11-30,0,0,1
P004,2023-12-01,91,8,0
P004,2023-12-02,74,17,0
P004,2023-12-03,60,14,0
P004,2023-12-04,53,7,0
P004,2023-12-05,43,10,0
P004,2023-12-06,31,12,0
P004,2023-12-07,24,7,0
P004,2023-12-08,16,8,0
P004,2023-12-09,0,16,1
P004,2023-12-10,0,0,1
P004,2023-12-11,0,0,1
P004,2023-12-12,0,0,1
P004,2023-12-13,0,0,1
P004,2023-12-14,0,0,1
P004,2023-12-15,0,0,1
P004,2023-12-16,0,0,1
P004,2023-12-17,0,0,1
P004,2023-12-18,0,0,1
P004,2023-12-19,0,0,1
P004,2023-12-20,0,0,1
P004,2023-12-21,0,0,1
P004,2023-12-22,0,0,1
P004,2023-12-23,0,0,1
P004,2023-12-24,0,0,1
P004,2023-12-25,0,0,1
P004,2023-12-26,0,0,1
P004,2023-12-27,0,0,1
P004,2023-12-28,0,0,1
P004,2023-12-29,0,0,1
P004,2023-12-30,0,0,1
P004,2023-12-31,0,0,1
P004,2024-01-01,178,2,0
P004,2024-01-02,174,4,0
P004,2024-01-03,171,3,0
P004,2024-01-04,167,4,0
P004,2024-01-05,164,3,0
P004,2024-01-06,159,5,0
P004,2024-01-07,154,5,0
P004,2024-01-08,150,4,0
P004,2024-01-09,146,4,0
P004,2024-01-10,143,3,0
P004,2024-01-11,140,3,0
P004,2024-01-12,138,2,0
P004,2024-01-13,134,4,0
P004,2024-01-14,127,7,0
P004,2024-01-15,125,2,0
P004,2024-01-16,121,4,0
P004,2024-01-17,119,2,0
P004,2024-01-18,115,4,0
P004,2024-01-19,111,4,0
P004,2024-01-20,106,5,0
P004,2024-01-21,99,7,0
P004,2024-01-22,97,2,0
P004,2024-01-23,93,4,0
P004,2024-01-24,90,3,0
P004,2024-01-25,86,4,0
P004,2024-01-26,82,4,0
P004,2024-01-27,77,5,0
P004,2024-01-28,74,3,0
P004,2024-01-29,71,3,0
P004,2024-01-30,69,2,0
P004,2024-01-31,66,3,0
P004,2024-02-01,241,5,0
P004,2024-02-02,237,4,0
P004,2024-02-03,232,5,0
P004,2024-02-04,224,8,0
P004,2024-02-05,222,2,0
P004,2024-02-06,217,5,0
P004,2024-02-07,214,3,0
P004,2024-02-08,212,2,0
P004,2024-02-09,210,2,0
P004,2024-02-10,203,7,0
P004,2024-02-11,199,4,0
P004,2024-02-12,197,2,0
P004,2024-02-13,194,3,0
P004,2024-02-14,191,3,0
P004,2024-02-15,186,5,0
P004,2024-02-16,183,3,0
P004,2024-02-17,176,7,0
P004,2024-02-18,171,5,0
P004,2024-02-19,166,5,0
P004,2024-02-20,161,5,0
P004,2024-02-21,157,4,0
P004,2024-02-22,154,3,0
P004,2024-02-23,150,4,0
P004,2024-02-24,145,5,0
P004,2024-02-25,141,4,0
P004,2024-02-26,137,4,0
P004,2024-02-27,132,5,0
P004,2024-02-28,128,4,0
P004,2024-02-29,124,4,0
P004,2024-03-01,300,4,0
P004,2024-03-02,290,10,0
P004,2024-03-03,283,7,0
P004,2024-03-04,278,5,0
P004,2024-03-05,274,4,0
P004,2024-03-06,271,3,0
P004,2024-03-07,268,3,0
P004,2024-03-08,263,5,0
P004,2024-03-09,258,5,0
P004,2024-03-10,252,6,0
P004,2024-03-11,248,4,0
P004,2024-03-12,243,5,0
P004,2024-03-13,237,6,0
P004,2024-03-14,233,4,0
P004,2024-03-15,230,3,0
P004,2024-03-16,220,10,0
P004,2024-03-17,214,6,0
P004,2024-03-18,210,4,0
P004,2024-03-19,206,4,0
P004,2024-03-20,202,4,0
P004,2024-03-21,196,6,0
P004,2024-03-22,190,6,0
P004,2024-03-23,183,7,0
P004,2024-03-24,176,7,0
P004,2024-03-25,172,4,0
P004,2024-03-26,167,5,0
P004,2024-03-27,161,6,0
P004,2024-03-28,155,6,0
P004,2024-03-29,150,5,0
P004,2024-03-30,140,10,0
P004,2024-03-31,134,6,0
P004,2024-04-01,311,3,0
P004,2024-04-02,306,5,0
P004,2024-04-03,300,6,0
P004,2024-04-04,294,6,0
P004,2024-04-05,289,5,0
P004,2024-04-06,279,10,0
P004,2024-04-07,270,9,0
P004,2024-04-08,264,6,0
P004,2024-04-09,258,6,0
P004,2024-04-10,255,3,0
P004,2024-04-11,251,4,0
P004,2024-04-12,244,7,0
P004,2024-04-13,235,9,0
P004,2024-04-14,227,8,0
P004,2024-04-15,224,3,0
P004,2024-04-16,218,6,0
P004,2024-04-17,214,4,0
P004,2024-04-18,208,6,0
P004,2024-04-19,203,5,0
P004,2024-04-20,196,7,0
P004,2024-04-21,190,6,0
P004,2024-04-22,184,6,0
P004,2024-04-23,177,7,0
P004,2024-04-24,170,7,0
P004,2024-04-25,167,3,0
P004,2024-04-26,160,7,0
P004,2024-04-27,151,9,0
P004,2024-04-28,143,8,0
P004,2024-04-29,136,7,0
P004,2024-04-30,133,3,0
P004,2024-05-01,306,7,0
P004,2024-05-02,300,6,0
P004,2024-05-03,294,6,0
P004,2024-05-04,286,8,0
P004,2024-05-05,281,5,0
P004,2024-05-06,274,7,0
P004,2024-05-07,268,6,0
P004,2024-05-08,265,3,0
P004,2024-05-09,259,6,0
P004,2024-05-10,253,6,0
P004,2024-05-11,246,7,0
P004,2024-05-12,236,10,0
P004,2024-05-13,229,7,0
P004,2024-05-14,223,6,0
P004,2024-05-15,216,7,0
P004,2024-05-16,213,3,0
P004,2024-05-17,207,6,0
P004,2024-05-18,198,9,0
P004,2024-05-19,191,7,0
P004,2024-05-20,186,5,0
P004,2024-05-21,181,5,0
P004,2024-05-22,177,4,0
P004,2024-05-23,171,6,0
P004,2024-05-24,165,6,0
P004,2024-05-25,157,8,0
P004,2024-05-26,151,6,0
P004,2024-05-27,144,7,0
P004,2024-05-28,139,5,0
P004,2024-05-29,136,3,0
P004,2024-05-30,131,5,0
P004,2024-05-31,126,5,0
P004,2024-06-01,300,6,0
P004,2024-06-02,289,11,0
P004,2024-06-03,283,6,0
P004,2024-06-04,279,4,0
P004,2024-06-05,276,3,0
P004,2024-06-06,268,8,0
P004,2024-06-07,264,4,0
P004,2024-06-08,254,10,0
P004,2024-06-09,246,8,0
P004,2024-06-10,241,5,0
P004,2024-06-11,237,4,0
P004,2024-06-12,230,7,0
P004,2024-06-13,225,5,0
P004,2024-06-14,219,6,0
P004,2024-06-15,208,11,0
P004,2024-06-16,199,9,0
P004,2024-06-17,193,6,0
P004,2024-06-18,185,8,0
P004,2024-06-19,178,7,0
P004,2024-06-20,171,7,0
P004,2024-06-21,165,6,0
P004,2024-06-22,159,6,0
P004,2024-06-23,151,8,0
P004,2024-06-24,148,3,0
P004,2024-06-25,141,7,0
P004,2024-06-26,134,7,0
P004,2024-06-27,128,6,0
P004,2024-06-28,121,7,0
P004,2024-06-29,110,11,0
P004,2024-06-30,104,6,0
P004,2024-07-01,279,5,0
P004,2024-07-02,275,4,0
P004,2024-07-03,271,4,0
P004,2024-07-04,266,5,0
P004,2024-07-05,261,5,0
P004,2024-07-06,250,11,0
P004,2024-07-07,237,13,0
P004,2024-07-08,232,5,0
P004,2024-07-09,224,8,0
P004,2024-07-10,219,5,0
P004,2024-07-11,212,7,0
P004,2024-07-12,209,3,0
P004,2024-07-13,199,10,0
P004,2024-07-14,193,6,0
P004,2024-07-15,189,4,0
P004,2024-07-16,182,7,0
P004,2024-07-17,177,5,0
P004,2024-07-18,169,8,0
P004,2024-07-19,163,6,0
P004,2024-07-20,150,13,0
P004,2024-07-21,141,9,0
P004,2024-07-22,136,5,0
P004,2024-07-23,130,6,0
P004,2024-07-24,124,6,0
P004,2024-07-25,118,6,0
P004,2024-07-26,112,6,0
P004,2024-07-27,99,13,0
P004,2024-07-28,90,9,0
P004,2024-07-29,85,5,0
P004,2024-07-30,82,3,0
P004,2024-07-31,77,5,0
P004,2024-08-01,250,7,0
P004,2024-08-02,247,3,0
P004,2024-08-03,235,12,0
P004,2024-08-04,228,7,0
P004,2024-08-05,224,4,0
P004,2024-08-06,219,5,0
P004,2024-08-07,216,3,0
P004,2024-08-08,211,5,0
P004,2024-08-09,207,4,0
P004,2024-08-10,197,10,0
P004,2024-08-11,188,9,0
P004,2024-08-12,185,3,0
P004,2024-08-13,178,7,0
P004,2024-08-14,175,3,0
P004,2024-08-15,169,6,0
P004,2024-08-16,162,7,0
P004,2024-08-17,152,10,0
P004,2024-08-18,145,7,0
P004,2024-08-19,140,5,0
P004,2024-08-20,137,3,0
P004,2024-08-21,130,7,0
P004,2024-08-22,123,7,0
P004,2024-08-23,119,4,0
P004,2024-08-24,114,5,0
P004,2024-08-25,108,6,0
P004,2024-08-26,102,6,0
P004,2024-08-27,97,5,0
P004,2024-08-28,94,3,0
P004,2024-08-29,89,5,0
P004,2024-08-30,85,4,0
P004,2024-08-31,77,8,0
P004,2024-09-01,247,10,0
P004,2024-09-02,240,7,0
P004,2024-09-03,232,8,0
P004,2024-09-04,225,7,0
P004,2024-09-05,216,9,0
P004,2024-09-06,210,6,0
P004,2024-09-07,199,11,0
P004,2024-09-08,185,14,0
P004,2024-09-09,178,7,0
P004,2024-09-10,173,5,0
P004,2024-09-11,166,7,0
P004,2024-09-12,157,9,0
P004,2024-09-13,149,8,0
P004,2024-09-14,140,9,0
P004,2024-09-15,129,11,0
P004,2024-09-16,121,8,0
P004,2024-09-17,116,5,0
P004,2024-09-18,110,6,0
P004,2024-09-19,105,5,0
P004,2024-09-20,100,5,0
P004,2024-09-21,93,7,0
P004,2024-09-22,86,7,0
P004,2024-09-23,81,5,0
P004,2024-09-24,76,5,0
P004,2024-09-25,70,6,0
P004,2024-09-26,62,8,0
P004,2024-09-27,55,7,0
P004,2024-09-28,45,10,0
P004,2024-09-29,39,6,0
P004,2024-09-30,32,7,0
P004,2024-10-01,125,6,0
P004,2024-10-02,116,9,0
P004,2024-10-03,110,6,0
P004,2024-10-04,103,7,0
P004,2024-10-05,96,7,0
P004,2024-10-06,87,9,0
P004,2024-10-07,78,9,0
P004,2024-10-08,72,6,0
P004,2024-10-09,63,9,0
P004,2024-10-10,56,7,0
P004,2024-10-11,51,5,0
P004,2024-10-12,38,13,0
P004,2024-10-13,29,9,0
P004,2024-10-14,23,6,0
P004,2024-10-15,17,6,0
P004,2024-10-16,10,7,0
P004,2024-10-17,1,9,0
P004,2024-10-18,0,1,1
P004,2024-10-19,0,0,1
P004,2024-10-20,0,0,1
P004,2024-10-21,0,0,1
P004,2024-10-22,0,0,1
P004,2024-10-23,0,0,1
P004,2024-10-24,0,0,1
P004,2024-10-25,0,0,1
P004,2024-10-26,0,0,1
P004,2024-10-27,0,0,1
P004,2024-10-28,0,0,1
P004,2024-10-29,0,0,1
P004,2024-10-30,0,0,1
P004,2024-10-31,0,0,1
P004,2024-11-01,89,10,0
P004,2024-11-02,72,17,0
P004,2024-11-03,56,16,0
P004,2024-11-04,50,6,0
P004,2024-11-05,36,14,0
P004,2024-11-06,25,11,0
P004,2024-11-07,18,7,0
P004,2024-11-08,4,14,0
P004,2024-11-09,0,4,1
P004,2024-11-10,0,0,1
P004,2024-11-11,0,0,1
P004,2024-11-12,0,0,1
P004,2024-11-13,0,0,1
P004,2024-11-14,0,0,1
P004,2024-11-15,0,0,1
P004,2024-11-16,0,0,1
P004,2024-11-17,0,0,1
P004,2024-11-18,0,0,1
P004,2024-11-19,0,0,1
P004,2024-11-20,0,0,1
P004,2024-11-21,0,0,1
P004,2024-11-22,0,0,1
P004,2024-11-23,0,0,1
P004,2024-11-24,0,0,1
P004,2024-11-25,0,0,1
P004,2024-11-26,0,0,1
P004,2024-11-27,0,0,1
P004,2024-11-28,0,0,1
P004,2024-11-29,0,0,1
P004,2024-11-30,0,0,1
P004,2024-12-01,84,15,0
P004,2024-12-02,78,6,0
P004,2024-12-03,65,13,0
P004,2024-12-04,58,7,0
P004,2024-12-05,52,6,0
P004,2024-12-06,39,13,0
P004,2024-12-07,23,16,0
P004,2024-12-08,6,17,0
P004,2024-12-09,0,6,1
P004,2024-12-10,0,0,1
P004,2024-12-11,0,0,1
P004,2024-12-12,0,0,1
P004,2024-12-13,0,0,1
P004,2024-12-14,0,0,1
P004,2024-12-15,0,0,1
P004,2024-12-16,0,0,1
P004,2024-12-17,0,0,1
P004,2024-12-18,0,0,1
P004,2024-12-19,0,0,1
P004,2024-12-20,0,0,1
P004,2024-12-21,0,0,1
P004,2024-12-22,0,0,1
P004,2024-12-23,0,0,1
P004,2024-12-24,0,0,1
P004,2024-12-25,0,0,1
P004,2024-12-26,0,0,1
P004,2024-12-27,0,0,1
P004,2024-12-28,0,0,1
P004,2024-12-29,0,0,1
P004,2024-12-30,0,0,1
P004,2024-12-31,0,0,1
P005,2022-01-01,555,5,0
P005,2022-01-02,544,11,0
P005,2022-01-03,538,6,0
P005,2022-01-04,534,4,0
P005,2022-01-05,530,4,0
P005,2022-01-06,526,4,0
P005,2022-01-07,523,3,0
P005,2022-01-08,515,8,0
P005,2022-01-09,505,10,0
P005,2022-01-10,501,4,0
P005,2022-01-11,497,4,0
P005,2022-01-12,492,5,0
P005,2022-01-13,487,5,0
P005,2022-01-14,482,5,0
P005,2022-01-15,471,11,0
P005,2022-01-16,466,5,0
P005,2022-01-17,459,7,0
P005,2022-01-18,454,5,0
P005,2022-01-19,451,3,0
P005,2022-01-20,445,6,0
P005,2022-01-21,438,7,0
P005,2022-01-22,430,8,0
P005,2022-01-23,419,11,0
P005,2022-01-24,416,3,0
P005,2022-01-25,411,5,0
P005,2022-01-26,406,5,0
P005,2022-01-27,402,4,0
P005,2022-01-28,398,4,0
P005,2022-01-29,390,8,0
P005,2022-01-30,380,10,0
P005,2022-01-31,375,5,0
P005,2022-02-01,647,8,0
P005,2022-02-02,642,5,0
P005,2022-02-03,635,7,0
P005,2022-02-04,629,6,0
P005,2022-02-05,621,8,0
P005,2022-02-06,613,8,0
P005,2022-02-07,605,8,0
P005,2022-02-08,601,4,0
P005,2022-02-09,593,8,0
P005,2022-02-10,587,6,0
P005,2022-02-11,583,4,0
P005,2022-02-12,577,6,0
P005,2022-02-13,570,7,0
P005,2022-02-14,563,7,0
P005,2022-02-15,557,6,0
P005,2022-02-16,553,4,0
P005,2022-02-17,547,6,0
P005,2022-02-18,539,8,0
P005,2022-02-19,527,12,0
P005,2022-02-20,520,7,0
P005,2022-02-21,513,7,0
P005,2022-02-22,507,6,0
P005,2022-02-23,502,5,0
P005,2022-02-24,497,5,0
P005,2022-02-25,491,6,0
P005,2022-02-26,479,12,0
P005,2022-02-27,468,11,0
P005,2022-02-28,462,6,0
P005,2022-03-01,736,6,0
P005,2022-03-02,731,5,0
P005,2022-03-03,724,7,0
P005,2022-03-04,714,10,0
P005,2022-03-05,701,13,0
P005,2022-03-06,691,10,0
P005,2022-03-07,683,8,0
P005,2022-03-08,676,7,0
P005,2022-03-09,669,7,0
P005,2022-03-10,664,5,0
P005,2022-03-11,659,5,0
P005,2022-03-12,647,12,0
P005,2022-03-13,637,10,0
P005,2022-03-14,632,5,0
P005,2022-03-15,623,9,0
P005,2022-03-16,614,9,0
P005,2022-03-17,607,7,0
P005,2022-03-18,600,7,0
P005,2022-03-19,590,10,0
P005,2022-03-20,576,14,0
P005,2022-03-21,569,7,0
P005,2022-03-22,562,7,0
P005,2022-03-23,557,5,0
P005,2022-03-24,547,10,0
P005,2022-03-25,541,6,0
P005,2022-03-26,527,14,0
P005,2022-03-27,515,12,0
P005,2022-03-28,510,5,0
P005,2022-03-29,506,4,0
P005,2022-03-30,502,4,0
P005,2022-03-31,492,10,0
P005,2022-04-01,767,5,0
P005,2022-04-02,754,13,0
P005,2022-04-03,743,11,0
P005,2022-04-04,737,6,0
P005,2022-04-05,731,6,0
P005,2022-04-06,721,10,0
P005,2022-04-07,715,6,0
P005,2022-04-08,704,11,0
P005,2022-04-09,692,12,0
P005,2022-04-10,677,15,0
P005,2022-04-11,667,10,0
P005,2022-04-12,659,8,0
P005,2022-04-13,653,6,0
P005,2022-04-14,645,8,0
P005,2022-04-15,639,6,0
P005,2022-04-16,624,15,0
P005,2022-04-17,607,17,0
P005,2022-04-18,600,7,0
P005,2022-04-19,590,10,0
P005,2022-04-20,581,9,0
P005,2022-04-21,574,7,0
P005,2022-04-22,568,6,0
P005,2022-04-23,555,13,0
P005,2022-04-24,543,12,0
P005,2022-04-25,534,9,0
P005,2022-04-26,527,7,0
P005,2022-04-27,521,6,0
P005,2022-04-28,515,6,0
P005,2022-04-29,505,10,0
P005,2022-04-30,489,16,0
P005,2022-05-01,753,16,0
P005,2022-05-02,744,9,0
P005,2022-05-03,732,12,0
P005,2022-05-04,722,10,0
P005,2022-05-05,710,12,0
P005,2022-05-06,699,11,0
P005,2022-05-07,686,13,0
P005,2022-05-08,677,9,0
P005,2022-05-09,672,5,0
P005,2022-05-10,667,5,0
P005,2022-05-11,660,7,0
P005,2022-05-12,650,10,0
P005,2022-05-13,644,6,0
P005,2022-05-14,631,13,0
P005,2022-05-15,617,14,0
P005,2022-05-16,611,6,0
P005,2022-05-17,606,5,0
P005,2022-05-18,599,7,0
P005,2022-05-19,590,9,0
P005,2022-05-20,583,7,0
P005,2022-05-21,567,16,0
P005,2022-05-22,550,17,0
P005,2022-05-23,541,9,0
P005,2022-05-24,531,10,0
P005,2022-05-25,526,5,0
P005,2022-05-26,520,6,0
P005,2022-05-27,511,9,0
P005,2022-05-28,497,14,0
P005,2022-05-29,479,18,0
P005,2022-05-30,469,10,0
P005,2022-05-31,462,7,0
P005,2022-06-01,732,10,0
P005,2022-06-02,724,8,0
P005,2022-06-03,715,9,0
P005,2022-06-04,695,20,0
P005,2022-06-05,676,19,0
P005,2022-06-06,667,9,0
P005,2022-06-07,658,9,0
P005,2022-06-08,648,10,0
P005,2022-06-09,638,10,0
P005,2022-06-10,629,9,0
P005,2022-06-11,619,10,0
P005,2022-06-12,606,13,0
P005,2022-06-13,601,5,0
P005,2022-06-14,591,10,0
P005,2022-06-15,585,6,0
P005,2022-06-16,576,9,0
P005,2022-06-17,569,7,0
P005,2022-06-18,559,10,0
P005,2022-06-19,548,11,0
P005,2022-06-20,542,6,0
P005,2022-06-21,536,6,0
P005,2022-06-22,526,10,0
P005,2022-06-23,515,11,0
P005,2022-06-24,509,6,0
P005,2022-06-25,499,10,0
P005,2022-06-26,490,9,0
P005,2022-06-27,483,7,0
P005,2022-06-28,471,12,0
P005,2022-06-29,461,10,0
P005,2022-06-30,450,11,0
P005,2022-07-01,719,11,0
P005,2022-07-02,701,18,0
P005,2022-07-03,684,17,0
P005,2022-07-04,678,6,0
P005,2022-07-05,665,13,0
P005,2022-07-06,653,12,0
P005,2022-07-07,643,10,0
P005,2022-07-08,631,12,0
P005,2022-07-09,619,12,0
P005,2022-07-10,604,15,0
P005,2022-07-11,598,6,0
P005,2022-07-12,590,8,0
P005,2022-07-13,578,12,0
P005,2022-07-14,570,8,0
P005,2022-07-15,564,6,0
P005,2022-07-16,548,16,0
P005,2022-07-17,536,12,0
P005,2022-07-18,528,8,0
P005,2022-07-19,517,11,0
P005,2022-07-20,506,11,0
P005,2022-07-21,500,6,0
P005,2022-07-22,488,12,0
P005,2022-07-23,470,18,0
P005,2022-07-24,452,18,0
P005,2022-07-25,444,8,0
