return_id,order_id,item_id,product_id,product_name,supplier,category,return_date,return_reason,refund_amount,qty_returned
RET000922,ORD0008930,ITM0015301,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-12-30,Defective/Not Working,54.32,1
RET000923,ORD0008930,ITM0015302,P016,27in Monitor 4K,BrightGadgets,Displays,2024-12-30,Defective/Not Working,313.28,1
RET000924,ORD0008988,ITM0015401,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-12-02,Defective/Not Working,99.65,2
RET000925,ORD0008999,ITM0015419,P013,Portable SSD 1TB,EliteComponents,Storage,2023-03-16,Defective/Not Working,145.85,2
RET000926,ORD0009013,ITM0015448,P024,Phone Stand Adjustable,Value Source Co,Accessories,2023-05-11,,8.96,1
RET000927,ORD0009016,ITM0015451,P026,HDMI Cable 2m,ValueSource Co,Accessories,2022-12-15,Not as Described,6.63,1
RET000928,ORD0009022,ITM0015459,P014,Docking Station USB-C,Elite components,Accessories,2023-12-16,Defective/Not Working,99.68,1
RET000929,ORD0009022,ITM0015460,P006,Laptop Stand Aluminium,TechCore Ltd,Accessories,2024-01-03,,35.87,1
RET000930,ORD0009022,ITM0015461,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2023-12-28,Not as Described,31.75,1
RET000931,ORD0009024,ITM0015463,P008,Power Bank 20000mAh,TechCore,Accessories,2025-01-01,Defective/Not Working,10.75,1
RET000932,ORD0009030,ITM0015474,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2023-07-21,Not as Described,97.11,2
RET000933,ORD0009030,ITM0015475,P014,Docking Station USB-C,EliteComponents,Accessories,2023-07-22,Changed Mind,106.46,1
RET000934,ORD0009030,ITM0015476,P012,Gaming Mouse RGB,Elite components,Peripherals,2023-07-26,Not as Described,42.3,1
RET000935,ORD0009035,ITM0015488,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2023-11-10,Arrived Damaged,88.2,1
RET000936,ORD0009035,ITM0015489,P024,Phone Stand Adjustable,Value Source Co,Accessories,2023-11-27,Changed Mind,9.34,1
RET000937,ORD0009043,ITM0015502,P007,Webcam 1080p HD,Techcore Ltd,Peripherals,2023-03-15,Not as Described,49.63,1
RET000938,ORD0009077,ITM0015559,P006,Laptop Stand Aluminium,TechCore Ltd,Accessories,2024-03-04,Changed Mind,112.15,3
RET000939,ORD0009087,ITM0015570,P024,Phone Stand Adjustable,Value Source Co,Accessories,2023-01-02,Defective/Not Working,8.21,1
RET000940,ORD0009110,ITM0015609,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2022-01-26,Not as Described,260.35,3
RET000941,ORD0009124,ITM0015634,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-11-19,Defective/Not Working,43.76,1
RET000942,ORD0009173,ITM0015722,P001,Wireless Earbuds Pro,Nova Tech Supply,Audio,2023-01-10,Defective/Not Working,74.73,2
RET000943,ORD0009173,ITM0015723,P008,Power Bank 20000mAh,Techcore Ltd,Accessories,2022-12-31,Not as Described,8.61,1
RET000944,ORD0009173,ITM0015724,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2023-01-06,Arrived Damaged,78.69,2
RET000945,ORD0009190,ITM0015756,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-10-03,Changed Mind,44.38,1
RET000946,ORD0009190,ITM0015757,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-09-28,Defective/Not Working,47.46,1
RET000947,ORD0009192,ITM0015762,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2024-12-03,Arrived Damaged,134.77,1
RET000948,ORD0009227,ITM0015821,P008,Power Bank 20000mAh,TechCore,Accessories,2023-11-19,Defective/Not Working,9.0,1
RET000949,ORD0009235,ITM0015837,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-12-29,Defective/Not Working,46.54,1
RET000950,ORD0009235,ITM0015838,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2024-01-12,Defective/Not Working,131.84,1
RET000951,ORD0009258,ITM0015880,P023,Cable Management Kit,ValueSource Co,Accessories,2024-12-14,Defective/Not Working,11.89,1
RET000952,ORD0009258,ITM0015881,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2024-12-14,Not as Described,129.62,1
RET000953,ORD0009296,ITM0015941,P011,Mechanical Keyboard TKL,EliteComponents,,2023-12-23,Wrong Item Sent,66.62,1
RET000954,ORD0009296,ITM0015942,P014,Docking Station USB-C,EliteComponents,Accessories,2023-12-03,Defective/Not Working,161.58,2
RET000955,ORD0009305,ITM0015955,P009,Desk Pad XL,TechCore Ltd,Accessories,2023-03-17,Not as Described,28.83,1
RET000956,ORD0009305,ITM0015956,P019,Ring Light 10in,BrightGadgets,Lighting,2023-03-24,Defective/Not Working,98.28,2
RET000957,ORD0009315,ITM0015978,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-09-21,Arrived Damaged,34.72,1
RET000958,ORD0009328,ITM0016002,P027,Cable Clips Pack 50,ValueSource Co,Accessories,2022-11-26,Defective/Not Working,5.55,1
RET000959,ORD0009333,ITM0016009,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-07-13,Changed Mind,36.66,1
RET000960,ORD0009336,ITM0016013,P010,Noise Cancel Headphones,TechCore Ltd,Audio,2024-10-16,Arrived Damaged,75.97,2
RET000961,ORD0009354,ITM0016049,P018,Action Camera 4K,Bright gadgets,Cameras,2023-09-15,Arrived Damaged,169.96,1
RET000962,ORD0009360,ITM0016058,P016,27in Monitor 4K,BrightGadgets,Displays,2023-11-23,Defective/Not Working,937.76,3
RET000963,ORD0009458,ITM0016220,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2022-08-25,Defective/Not Working,109.82,2
RET000964,ORD0009462,ITM0016224,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2024-12-15,Not as Described,89.06,1
RET000965,ORD0009462,ITM0016225,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2025-01-02,Not as Described,33.7,1
RET000966,ORD0009462,ITM0016226,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-12-17,Defective/Not Working,44.81,1
RET000967,ORD0009491,ITM0016276,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-03-15,Not as Described,46.49,1
RET000968,ORD0009491,ITM0016277,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2023-02-21,Defective/Not Working,137.4,1
RET000969,ORD0009512,ITM0016309,P026,HDMI Cable 2m,ValueSource Co,Accessories,2022-02-27,Defective/Not Working,16.13,2
RET000970,ORD0009541,ITM0016353,P009,Desk Pad XL,TechCore Ltd,Accessories,2022-09-17,Not as Described,23.25,1
RET000971,ORD0009541,ITM0016354,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2022-09-05,Defective/Not Working,26.68,1
RET000972,ORD0009552,ITM0016374,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2022-09-01,,86.2,1
RET000973,ORD0009580,ITM0016422,P011,Mechanical Keyboard TKL,Elite Components,Peripherals,2024-11-12,Defective/Not Working,66.96,1
RET000974,ORD0009580,ITM0016423,P013,Portable SSD 1TB,EliteComponents,Storage,2024-11-06,Not as Described,64.45,1
RET000975,ORD0009594,ITM0016446,P013,Portable SSD 1TB,EliteComponents,Storage,2022-11-15,Arrived Damaged,75.53,1
RET000976,ORD0009594,ITM0016447,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-11-13,Defective/Not Working,83.83,2
RET000977,ORD0009672,ITM0016594,P008,Power Bank 20000mAh,TechCore,Accessories,2023-11-03,Poor Quality,22.78,2
RET000978,ORD0009677,ITM0016604,P009,Desk Pad XL,TechCore Ltd,Accessories,2024-05-06,,25.87,1
RET000979,ORD0009677,ITM0016605,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2024-05-13,Wrong Item Sent,117.95,1
RET000980,ORD0009677,ITM0016606,P009,Desk Pad XL,TechCore Ltd,Accessories,2024-05-19,Not as Described,24.28,1
RET000981,ORD0009751,ITM0016729,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-06-01,Defective/Not Working,57.49,1
RET000982,ORD0009772,ITM0016756,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2022-07-24,Arrived Damaged,88.47,1
RET000983,ORD0009777,ITM0016762,P012,Gaming Mouse RGB,Elite components,Peripherals,2023-01-15,Defective/Not Working,79.59,2
RET000984,ORD0009777,ITM0016763,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2023-01-29,Defective/Not Working,15.47,2
RET000985,ORD0009777,ITM0016764,P008,Power Bank 20000mAh,Techcore Ltd,Accessories,2023-01-26,Arrived Damaged,21.05,2
RET000986,ORD0009830,ITM0016856,P015,Microphone USB Condenser,Elite Components,Audio,2022-11-13,Poor Quality,94.9,1
RET000987,ORD0009830,ITM0016857,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2022-11-02,Defective/Not Working,135.17,1
RET000988,ORD0009831,ITM0016858,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2022-03-09,Defective/Not Working,46.21,2
RET000989,ORD0009840,ITM0016872,P003,Smart Watch Fitness,novatech supply,Wearables,2024-01-18,Arrived Damaged,199.81,2
RET000990,ORD0009847,ITM0016884,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-08-29,Defective/Not Working,44.85,1
RET000991,ORD0009861,ITM0016906,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2023-11-08,Poor Quality,88.35,1
RET000992,ORD0009904,ITM0016988,P015,Microphone USB Condenser,Elite Components,Audio,2023-10-14,Not as Described,193.66,2
RET000993,ORD0009906,ITM0016990,P023,Cable Management Kit,ValueSource Co,Accessories,2023-11-23,Changed Mind,11.54,1
RET000994,ORD0009981,ITM0017109,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2024-10-07,,247.57,2
RET000995,ORD0009988,ITM0017122,P030,Webcam 4K Pro,Tech Core Ltd,Peripherals,2024-04-15,Not as Described,112.37,1
RET000996,ORD0010022,ITM0017186,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-11-23,Not as Described,55.66,1
RET000997,ORD0010022,ITM0017187,P016,27in Monitor 4K,BrightGadgets,Displays,2024-11-26,Defective/Not Working,576.24,2
RET000998,ORD0010042,ITM0017216,P015,Microphone USB Condenser,Elite Components,Audio,2023-10-09,Not as Described,76.86,1
RET000999,ORD0010042,ITM0017217,P024,Phone Stand Adjustable,Value Source Co,Accessories,2023-10-13,Defective/Not Working,7.67,1
RET001000,ORD0010042,ITM0017218,P020,Laptop Cooling Pad,BrightGadgets,Accessories,2023-10-15,,27.55,1
RET001001,ORD0010046,ITM0017223,P018,Action Camera 4K,Bright gadgets,Cameras,2024-06-17,Wrong Item Sent,121.02,1
RET001002,ORD0010046,ITM0017224,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2024-06-03,Not as Described,26.08,1
RET001003,ORD0010046,ITM0017225,P014,Docking Station USB-C,EliteComponents,Accessories,2024-05-27,Wrong Item Sent,81.82,1
RET001004,ORD0010046,ITM0017226,P014,Docking Station USB-C,EliteComponents,Accessories,2024-06-15,Poor Quality,72.74,1
RET001005,ORD0010050,ITM0017232,P024,Phone Stand Adjustable,Value Source Co,Accessories,2024-05-28,Not as Described,8.82,1
RET001006,ORD0010051,ITM0017233,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2024-05-20,Changed Mind,52.47,1
RET001007,ORD0010051,ITM0017234,P029,Thermal Paste Premium,EliteComponents,PC Parts,2024-05-27,Changed Mind,9.6,1
RET001008,ORD0010088,ITM0017308,P024,Phone Stand Adjustable,Value Source Co,Accessories,2023-01-09,Changed Mind,9.3,1
RET001009,ORD0010088,ITM0017309,P009,Desk Pad XL,TechCore Ltd,Accessories,2022-12-26,Defective/Not Working,29.57,1
RET001010,ORD0010121,ITM0017362,P010,Noise Cancel Headphones,TechCore Ltd,Audio,2023-07-17,Not as Described,36.25,1
RET001011,ORD0010121,ITM0017363,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2023-07-14,Wrong Item Sent,49.15,1
RET001012,ORD0010140,ITM0017391,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-09-19,Defective/Not Working,45.49,1
RET001013,ORD0010158,ITM0017425,P024,Phone Stand Adjustable,Value Source Co,Accessories,2025-01-12,Defective/Not Working,13.91,2
RET001014,ORD0010158,ITM0017426,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2025-01-12,Defective/Not Working,33.21,1
RET001015,ORD0010160,ITM0017429,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2024-08-10,Defective/Not Working,31.19,1
RET001016,ORD0010160,ITM0017430,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-08-10,Not as Described,43.23,1
RET001017,ORD0010160,ITM0017431,P027,Cable Clips Pack 50,ValueSource Co,Accessories,2024-08-08,Defective/Not Working,5.65,1
RET001018,ORD0010214,ITM0017518,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-10-24,Wrong Item Sent,48.79,1
RET001019,ORD0010249,ITM0017566,P008,Power Bank 20000mAh,Techcore Ltd,Accessories,2024-12-30,Defective/Not Working,21.15,2
RET001020,ORD0010269,ITM0017600,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2023-08-08,Arrived Damaged,124.46,1
RET001021,ORD0010269,ITM0017601,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-07-26,Defective/Not Working,59.82,1
RET001022,ORD0010297,ITM0017653,P015,Microphone USB Condenser,Elite Components,Audio,2024-11-08,Defective/Not Working,80.63,1
RET001023,ORD0010314,ITM0017683,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-01-05,Arrived Damaged,44.22,1
RET001024,ORD0010331,ITM0017711,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-11-14,Defective/Not Working,109.72,2
RET001025,ORD0010331,ITM0017712,P013,Portable SSD 1TB,EliteComponents,Storage,2022-11-10,Arrived Damaged,162.53,2
RET001026,ORD0010332,ITM0017713,P001,Wireless Earbuds Pro,novatech supply,Audio,2024-07-16,Defective/Not Working,47.35,1
RET001027,ORD0010332,ITM0017714,P030,Webcam 4K Pro,TechCore Ltd,Peripherals,2024-07-15,Defective/Not Working,134.61,1
RET001028,ORD0010332,ITM0017715,P029,Thermal Paste Premium,EliteComponents,PC Parts,2024-07-23,Changed Mind,9.48,1
RET001029,ORD0010352,ITM0017756,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2023-06-27,Defective/Not Working,53.71,1
RET001030,ORD0010352,ITM0017757,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-06-06,Defective/Not Working,45.68,1
RET001031,ORD0010352,ITM0017758,P023,Cable Management Kit,ValueSource Co,Accessories,2023-06-28,Defective/Not Working,11.91,1
RET001032,ORD0010354,ITM0017761,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-01-09,Defective/Not Working,58.63,1
RET001033,ORD0010356,ITM0017763,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-02-14,Changed Mind,40.21,1
RET001034,ORD0010362,ITM0017771,P017,Smart LED Desk Lamp,BrightGadgets,Lighting,2022-11-29,Defective/Not Working,82.83,2
RET001035,ORD0010362,ITM0017772,P024,Phone Stand Adjustable,Value Source Co,Accessories,2022-11-19,Arrived Damaged,9.05,1
RET001036,ORD0010399,ITM0017828,P013,Portable SSD 1TB,EliteComponents,Storage,2023-09-22,Wrong Item Sent,80.27,1
RET001037,ORD0010404,ITM0017835,P008,Power Bank 20000mAh,Techcore Ltd,Accessories,2024-01-15,Arrived Damaged,8.61,1
RET001038,ORD0010404,ITM0017836,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-01-10,Defective/Not Working,124.45,3
RET001039,ORD0010405,ITM0017837,P030,Webcam 4K Pro,TechCore Ltd,Peripherals,2024-04-02,Not as Described,137.21,1
RET001040,ORD0010406,ITM0017838,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-06-22,Defective/Not Working,35.82,1
RET001041,ORD0010406,ITM0017839,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-06-20,Defective/Not Working,94.31,3
RET001042,ORD0010406,ITM0017840,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2024-06-18,Defective/Not Working,91.55,1
RET001043,ORD0010419,ITM0017859,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2024-03-17,Wrong Item Sent,85.18,1
RET001044,ORD0010419,ITM0017860,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2024-03-18,,31.81,1
RET001045,ORD0010419,ITM0017861,P027,Cable Clips Pack 50,ValueSource Co,Accessories,2024-03-31,Not as Described,5.32,1
RET001046,ORD0010447,ITM0017904,P018,Action Camera 4K,Bright gadgets,Cameras,2023-08-23,Wrong Item Sent,163.92,1
RET001047,ORD0010447,ITM0017905,P008,Power Bank 20000mAh,Techcore Ltd,Accessories,2023-08-21,Defective/Not Working,11.35,1
RET001048,ORD0010452,ITM0017912,P002,Bluetooth Speaker Mini,Novatech Supply,Audio,2024-10-09,Wrong Item Sent,39.64,1
RET001049,ORD0010465,ITM0017934,P012,Gaming Mouse RGB,Elite components,Peripherals,2023-08-23,Not as Described,38.01,1
RET001050,ORD0010465,ITM0017935,P016,27in Monitor 4K,BrightGadgets,Displays,2023-08-07,Changed Mind,266.84,1
RET001051,ORD0010470,ITM0017944,P030,Webcam 4K Pro,TechCore Ltd,Peripherals,2022-08-10,Defective/Not Working,121.82,1
RET001052,ORD0010470,ITM0017945,P012,Gaming Mouse RGB,Elite components,Peripherals,2022-08-13,Changed Mind,34.38,1
RET001053,ORD0010470,ITM0017946,P024,Phone Stand Adjustable,Value Source Co,Accessories,2022-08-09,Arrived Damaged,8.04,1
RET001054,ORD0010475,ITM0017952,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-06-05,Defective/Not Working,109.44,2
RET001055,ORD0010475,ITM0017953,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-06-12,Changed Mind,134.54,3
RET001056,ORD0010485,ITM0017977,P018,Action Camera 4K,Bright gadgets,Cameras,2024-06-13,Arrived Damaged,135.22,1
RET001057,ORD0010486,ITM0017978,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-10-29,Arrived Damaged,33.97,1
RET001058,ORD0010505,ITM0018004,P012,Gaming Mouse RGB,Elite components,Peripherals,2023-02-27,Wrong Item Sent,44.84,1
RET001059,ORD0010505,ITM0018005,P018,Action Camera 4K,Bright gadgets,Cameras,2023-03-12,Defective/Not Working,154.57,1
RET001060,ORD0010524,ITM0018040,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2024-09-15,Defective/Not Working,13.81,2
RET001061,ORD0010546,ITM0018075,P026,HDMI Cable 2m,ValueSource Co,Accessories,2023-08-25,Arrived Damaged,16.69,2
RET001062,ORD0010546,ITM0018076,P016,27in Monitor 4K,BrightGadgets,Displays,2023-08-10,Arrived Damaged,299.62,1
RET001063,ORD0010578,ITM0018133,P023,Cable Management Kit,ValueSource Co,Accessories,2024-12-09,Not as Described,11.99,1
RET001064,ORD0010578,ITM0018134,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-11-28,Arrived Damaged,43.27,1
RET001065,ORD0010602,ITM0018174,P009,Desk Pad XL,TechCore Ltd,Accessories,2024-12-12,Defective/Not Working,21.98,1
RET001066,ORD0010602,ITM0018175,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2024-12-19,Defective/Not Working,5.66,1
RET001067,ORD0010614,ITM0018194,P001,Wireless Earbuds Pro,Nova Tech Supply,Audio,2024-02-05,Defective/Not Working,99.79,2
RET001068,ORD0010626,ITM0018215,P024,Phone Stand Adjustable,Value Source Co,Accessories,2022-11-06,Poor Quality,9.04,1
RET001069,ORD0010641,ITM0018241,P016,27in Monitor 4K,BrightGadgets,Displays,2023-10-28,Changed Mind,293.29,1
RET001070,ORD0010641,ITM0018242,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2023-10-31,Defective/Not Working,135.77,1
RET001071,ORD0010641,ITM0018243,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-10-29,,48.58,1
RET001072,ORD0010653,ITM0018262,P015,Microphone USB Condenser,Elite Components,Audio,2023-12-01,Defective/Not Working,91.26,1
RET001073,ORD0010671,ITM0018295,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-09-12,Defective/Not Working,160.86,3
RET001074,ORD0010671,ITM0018296,P007,Webcam 1080p HD,Techcore Ltd,Peripherals,2024-09-14,Changed Mind,107.92,2
RET001075,ORD0010671,ITM0018297,P024,Phone Stand Adjustable,Value Source Co,Accessories,2024-09-14,Not as Described,9.28,1
RET001076,ORD0010671,ITM0018298,P013,Portable SSD 1TB,EliteComponents,Storage,2024-09-27,Defective/Not Working,83.27,1
RET001077,ORD0010678,ITM0018308,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-09-10,Wrong Item Sent,59.11,1
RET001078,ORD0010678,ITM0018309,P024,Phone Stand Adjustable,VALUE SOURCE,Accessories,2022-09-04,Defective/Not Working,9.34,1
RET001079,ORD0010691,ITM0018333,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-11-08,Defective/Not Working,34.13,1
RET001080,ORD0010691,ITM0018334,P030,Webcam 4K Pro,Tech Core Ltd,Peripherals,2022-11-15,Defective/Not Working,105.15,1
RET001081,ORD0010702,ITM0018355,P018,Action Camera 4K,Bright gadgets,Cameras,2023-12-05,Poor Quality,168.29,1
RET001082,ORD0010726,ITM0018396,P017,Smart LED Desk Lamp,BRIGHTGADGETS,Lighting,2023-10-16,Not as Described,40.35,1
RET001083,ORD0010726,ITM0018397,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-09-28,Defective/Not Working,44.87,1
RET001084,ORD0010736,ITM0018417,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2024-10-22,Wrong Item Sent,62.02,1
RET001085,ORD0010740,ITM0018424,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2025-01-21,Arrived Damaged,28.24,1
RET001086,ORD0010740,ITM0018425,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2025-01-14,Arrived Damaged,46.73,1
RET001087,ORD0010740,ITM0018426,P010,Noise Cancel Headphones,TechCore Ltd,Audio,2025-01-05,Changed Mind,29.54,1
RET001088,ORD0010740,ITM0018427,P026,HDMI Cable 2m,ValueSource Co,Accessories,2024-12-30,Not as Described,7.34,1
RET001089,ORD0010770,ITM0018478,P008,Power Bank 20000mAh,Techcore Ltd,Accessories,2022-12-18,Defective/Not Working,11.29,1
RET001090,ORD0010770,ITM0018479,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2022-12-26,,83.26,1
RET001091,ORD0010770,ITM0018480,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-12-26,Defective/Not Working,91.69,2
RET001092,ORD0010781,ITM0018498,P014,Docking Station USB-C,EliteComponents,Accessories,2023-09-21,Changed Mind,91.23,1
RET001093,ORD0010787,ITM0018510,P016,27in Monitor 4K,brightgadgets,,2024-12-02,Wrong Item Sent,253.24,1
RET001094,ORD0010787,ITM0018511,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2024-11-27,Not as Described,45.35,1
RET001095,ORD0010812,ITM0018552,P009,Desk Pad XL,TechCore Ltd,Accessories,2023-04-19,Defective/Not Working,26.41,1
RET001096,ORD0010819,ITM0018567,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-11-15,Changed Mind,31.86,1
RET001097,ORD0010899,ITM0018704,P004,Smart Plug 4-Pack,novatech supply,,2025-01-01,Defective/Not Working,63.56,2
RET001098,ORD0010899,ITM0018705,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-12-31,Not as Described,59.8,1
